,ID,Case Number,Block,Primary Type,Description,Location Description,Arrest,Domestic,Year,Latitude,Longitude,Dates,Time
396060,10776360,HZ542969,024XX W TAYLOR ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.86933501,-87.68672097,8/1/2016,0:01:00
396061,10776376,HZ542981,026XX N LONG AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.92883863,-87.76124248,12/6/2016,23:00:00
396062,10776377,HZ542987,050XX W QUINCY ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.87761441,-87.75136302,12/6/2016,23:00:00
396063,10776378,HZ542792,031XX N NATCHEZ AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2016,41.93704118,-87.78833379,12/6/2016,4:30:00
396064,10776393,HZ542998,0000X N HERMITAGE AVE,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.8826897,-87.67056068,11/22/2016,15:45:00
396065,10776410,HZ542993,091XX S HALSTED ST,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,2016,41.72773856,-87.64338341,12/6/2016,8:00:00
396066,10776415,HZ543001,073XX S PERRY AVE,STALKING,SIMPLE,OTHER,FALSE,TRUE,2016,41.7610328,-87.62806515,12/6/2016,16:00:00
396067,10776422,HZ542991,050XX S LAKE SHORE DR SB,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.80380742,-87.58208345,12/6/2016,22:00:00
396068,10776423,HZ543004,012XX N LARRABEE ST,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.90399688,-87.64323024,12/7/2016,8:26:00
396069,10776429,HZ543014,0000X W DIVISION ST,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2016,41.90392938,-87.62939674,12/5/2016,17:00:00
396070,10776436,HZ543000,079XX S RIDGELAND AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,2016,41.75071089,-87.58165844,12/6/2016,13:00:00
396071,10776437,HZ542974,006XX N OGDEN AVE,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.89307615,-87.65729355,12/5/2016,14:30:00
396072,10776438,HZ543008,049XX W THOMAS ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,TRUE,2016,41.90047648,-87.74969351,11/26/2016,8:00:00
396073,10776445,HZ543025,0000X E CHICAGO AVE,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2016,41.89669025,-87.62718794,12/7/2016,8:40:00
396074,10776446,HZ542963,015XX N SHEFFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.91007391,-87.65310611,12/7/2016,3:00:00
396075,10776450,HZ469668,002XX S CANAL ST,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,OTHER RAILROAD PROP / TRAIN DEPOT,TRUE,FALSE,2016,41.87884043,-87.63958293,10/7/2016,22:40:00
396076,10776453,HZ542982,039XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.87710616,-87.72426515,12/7/2016,8:30:00
396077,10776454,HZ542149,030XX N ELBRIDGE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2016,41.93571399,-87.71640137,9/1/2016,14:00:00
396078,10776460,HZ542990,032XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.88277713,-87.70767149,12/7/2016,4:15:00
396079,10776461,HZ542997,023XX N CLARK ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2016,41.92428,-87.63967514,12/6/2016,17:00:00
396080,10776469,HZ543033,017XX N HUMBOLDT BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.91261956,-87.70194268,12/6/2016,23:00:00
396081,10776470,HZ516596,063XX N BROADWAY,NARCOTICS,POSS: METHAMPHETAMINES,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2016,41.99719934,-87.66047477,11/15/2016,16:35:00
396082,10776474,HZ543043,010XX N ASHLAND AVE,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,2016,41.90006442,-87.66740205,12/6/2016,9:20:00
396083,10776479,HZ543009,049XX W THOMAS ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,2016,41.90047648,-87.74969351,12/3/2016,8:00:00
396084,10776483,HZ536804,0000X W TERMINAL ST,ASSAULT,SIMPLE,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,TRUE,FALSE,2016,41.9790063,-87.90646316,12/2/2016,7:52:00
396085,10776484,HZ543052,073XX S TROY ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2016,41.76030736,-87.70147343,11/25/2016,8:00:00
396086,10776487,HZ543050,043XX W VAN BUREN ST,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,2016,41.87516543,-87.73354756,11/22/2016,17:00:00
396087,10776488,HZ542711,016XX W ARMITAGE AVE,BATTERY,SIMPLE,TAXICAB,FALSE,FALSE,2016,41.91793102,-87.66816061,12/6/2016,21:10:00
396088,10776489,HZ542973,021XX E 68TH ST,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2016,41.77166278,-87.57360919,12/7/2016,5:30:00
396089,10776490,HZ537076,002XX N LAVERGNE AVE,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2016,41.88480734,-87.75033191,12/2/2016,9:30:00
396090,10776494,HZ543039,063XX S CALUMET AVE,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,2016,41.77884801,-87.61729636,12/6/2016,20:00:00
396091,10776496,HZ543032,006XX N STATE ST,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,2016,41.8926701,-87.62810635,12/7/2016,9:10:00
396092,10776498,HZ543055,052XX S MAY ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,TRUE,FALSE,2016,41.79882847,-87.65377776,12/7/2016,8:30:00
396093,10776500,HZ542970,065XX S RICHMOND ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.77477225,-87.69693951,12/7/2016,8:10:00
396094,10776501,HZ543020,061XX S SACRAMENTO AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.78178344,-87.69834045,12/7/2016,8:20:00
396095,10776503,HZ543124,068XX S LOOMIS BLVD,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2016,41.7694492,-87.65908803,12/7/2016,9:50:00
396096,10089667,HY278155,034XX N HALSTED ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2015,41.94495301,-87.64941621,5/28/2015,1:00:00
396097,10776504,HZ542962,089XX S UNIVERSITY AVE,BATTERY,SIMPLE,STREET,FALSE,FALSE,2016,41.73266551,-87.59624146,12/7/2016,8:00:00
396098,10776505,HZ542980,043XX W IOWA ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2016,41.89705318,-87.73400395,12/3/2016,10:00:00
396099,10776507,HZ543070,042XX S ST LAWRENCE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.81804233,-87.61167627,12/5/2016,16:00:00
396100,10776509,HZ542101,096XX S PEORIA ST,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,2016,41.71861034,-87.6455689,11/16/2016,12:00:00
396101,10776512,HZ543038,038XX W 58TH ST,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,2016,41.7878182,-87.71904611,12/7/2016,8:15:00
396102,10776516,HZ543058,035XX W 76TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.75514887,-87.7106681,12/7/2016,8:10:00
396103,10776517,HZ543064,059XX S KEDZIE AVE,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,2016,41.78566391,-87.70333287,12/7/2016,3:44:00
396104,10776523,HZ543147,034XX N CLARK ST,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,2016,41.94490455,-87.65466211,12/6/2016,21:00:00
396105,10776530,HZ543041,072XX S UNIVERSITY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.76318974,-87.5969955,12/7/2016,8:45:00
396106,10776531,HZ543072,055XX S WELLS ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,2016,41.7940887,-87.63179911,12/7/2016,8:14:00
396107,10776532,HZ543010,027XX W LITHUANIAN PLAZA CT,BATTERY,SIMPLE,OTHER,FALSE,FALSE,2016,41.76819007,-87.69225382,12/6/2016,16:00:00
396108,10776533,HZ543129,059XX S MORGAN ST,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,GAS STATION,TRUE,FALSE,2016,41.78649959,-87.64981588,12/7/2016,10:40:00
396109,10776534,HZ543143,062XX W WABANSIA AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2016,41.91101411,-87.78070418,12/7/2016,10:00:00
396110,10776541,HZ543127,020XX W TAYLOR ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.8690927,-87.67738321,12/7/2016,9:30:00
396111,10776545,HZ542965,043XX N MILWAUKEE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.96002582,-87.75395584,12/6/2016,22:00:00
396112,10776546,HZ543057,050XX W WINONA ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.97435668,-87.75298751,10/15/2016,9:00:00
396113,10776548,HZ543031,067XX S HONORE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.77155215,-87.67007101,12/7/2016,0:00:00
396114,10776557,HZ543095,015XX W AUGUSTA BLVD,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2016,41.89973398,-87.66578927,12/2/2016,18:00:00
396115,10776558,HZ543148,063XX N NAGLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.99599654,-87.78748895,11/30/2016,15:00:00
396116,10776559,HZ543142,017XX E 55TH ST,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.79524894,-87.58180568,12/6/2016,23:31:00
396117,10776560,HZ543017,043XX N CICERO AVE,THEFT,OVER $500,ALLEY,FALSE,FALSE,2016,41.9591917,-87.74748885,12/6/2016,23:00:00
396118,10776569,HZ542949,048XX W ROSCOE ST,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2016,41.94245895,-87.74831837,12/6/2016,21:30:00
396119,10776571,HZ543160,015XX N CLYBOURN AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.9098683,-87.64806417,12/7/2016,10:15:00
396120,10776572,HZ543022,016XX N PULASKI RD,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,2016,41.91058325,-87.72635338,12/7/2016,8:45:00
396122,10776581,HZ542984,047XX W DIVERSEY AVE,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2016,41.9315575,-87.7448238,12/7/2016,0:01:00
396123,10776582,HZ542040,009XX W OHARE ST,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2016,42.00711997,-87.9048035,12/3/2016,21:34:00
396124,10776583,HZ542861,048XX W NELSON ST,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2016,41.93608304,-87.74756808,12/7/2016,2:23:00
396125,10776584,HZ542995,022XX N CLYBOURN AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2016,41.92314106,-87.66652644,12/7/2016,8:30:00
396126,10776585,HZ543114,039XX W DAKIN ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.95274026,-87.72639839,12/7/2016,2:00:00
396127,10776589,HZ543149,070XX S YALE AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2016,41.76642702,-87.63102653,12/4/2016,12:00:00
396128,10776596,HZ542005,044XX N SEELEY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.96212951,-87.68061402,12/6/2016,10:00:00
396129,10776597,HZ543144,082XX S MAY ST,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2016,41.74426345,-87.65235637,12/2/2016,16:00:00
396130,10776599,HZ533252,046XX N BROADWAY,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,FALSE,FALSE,2016,41.96635425,-87.65808212,11/29/2016,12:13:00
396131,10776600,HZ542926,050XX S LAFLIN ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2016,41.80232582,-87.66237444,12/7/2016,6:52:00
396132,10776601,HZ543115,0000X W HUBBARD ST,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2016,41.89003022,-87.63035735,12/3/2016,19:00:00
396133,10776603,HZ543177,030XX E 93RD ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.7264406,-87.54926829,12/1/2016,8:00:00
396134,10776604,HZ543100,077XX N MARSHFIELD AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2016,42.02166151,-87.67189428,12/1/2016,19:00:00
396135,10776605,HZ543165,034XX W VAN BUREN ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.8754388,-87.71218231,12/7/2016,10:50:00
396136,10776606,HZ543152,002XX W 46TH PL,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2016,41.81027412,-87.63264227,12/2/2016,13:00:00
396137,10776607,HZ518767,015XX S KOMENSKY AVE,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,2016,41.86012955,-87.72621403,11/17/2016,10:45:00
396138,10776608,HZ536977,100XX W OHARE ST,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,2016,41.97629041,-87.90522722,12/2/2016,10:25:00
396139,10776609,HZ543019,0000X N LOTUS AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2016,41.880956,-87.7615633,12/6/2016,21:00:00
396140,10776610,HZ543159,023XX W JACKSON BLVD,BATTERY,SIMPLE,CTA BUS STOP,TRUE,FALSE,2016,41.87756902,-87.68451191,12/6/2016,16:30:00
396141,10776613,HZ543157,063XX S LAMON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2016,41.77738692,-87.74468829,12/7/2016,10:00:00
396142,10776617,HZ543068,063XX S FAIRFIELD AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2016,41.77837086,-87.6921561,12/7/2016,10:00:00
396143,10776618,HZ536790,035XX W 62ND PL,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2016,41.77976992,-87.71102393,11/28/2016,7:56:00
396144,10776622,HZ543183,075XX S LUELLA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2016,41.75803002,-87.57001693,12/5/2016,17:00:00
396145,10776625,HZ542919,027XX W HARRISON ST,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,2016,41.87380752,-87.69445629,12/6/2016,19:15:00
396146,10776626,HZ543101,008XX N CICERO AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,2016,41.8952399,-87.74581479,12/7/2016,10:30:00
396147,10776628,HZ543184,028XX N BROADWAY,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2016,41.93387538,-87.64449591,12/7/2016,11:30:00
396148,10001361,HY190928,063XX S WESTERN AVE,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,2015,41.77876753,-87.68362799,3/19/2015,17:36:00
396149,10776629,HZ542910,055XX S MORGAN ST,THEFT,PURSE-SNATCHING,CTA BUS STOP,FALSE,FALSE,2016,41.79350686,-87.65000181,12/7/2016,5:40:00
396150,10776632,HZ543012,003XX E 51ST ST,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,2016,41.80207878,-87.61780065,12/7/2016,8:51:00
396151,10776633,HZ542652,056XX S MICHIGAN AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2016,41.79201383,-87.62239374,12/6/2016,8:30:00
396152,10776634,HZ542797,0000X N HAMLIN BLVD,ROBBERY,AGGRAVATED,APARTMENT,FALSE,FALSE,2016,41.88108866,-87.72076449,12/6/2016,22:00:00
396153,10776635,HZ542971,007XX N HARDING AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2016,41.89418932,-87.72482643,12/5/2016,16:00:00
396154,10776640,HZ542413,0000X S MASON AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.87978301,-87.77301228,2/20/2016,0:00:00
396155,10776643,HZ543189,027XX W WILCOX ST,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,FALSE,2016,41.87927151,-87.69449,12/7/2016,11:25:00
396156,10776644,HZ543181,104XX S CAMPBELL AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.70401755,-87.68404049,11/26/2016,12:00:00
396157,10776645,HZ537488,0000X W TERMINAL ST,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,FALSE,FALSE,2016,41.97486195,-87.89037215,12/2/2016,14:00:00
396158,10776646,HZ543167,068XX S INDIANA AVE,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2016,41.77023825,-87.62023679,12/7/2016,2:30:00
396159,10776647,HZ543092,0000X N FRANKLIN ST,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,FALSE,FALSE,2016,41.88209393,-87.63531369,10/28/2016,12:00:00
396160,10776648,HZ543023,096XX S GENOA AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,2016,41.71875097,-87.65028153,11/17/2016,13:30:00
396161,10776649,HZ543054,012XX W 111TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2016,41.69223326,-87.65271504,12/7/2016,9:30:00
396162,10776650,HZ543027,020XX W 70TH PL,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.76571113,-87.67416329,12/7/2016,9:10:00
396163,10776651,HZ543056,010XX W BELMONT AVE,THEFT,ATTEMPT THEFT,DRUG STORE,TRUE,FALSE,2016,41.93990585,-87.65441005,12/7/2016,9:21:00
396164,10776654,HZ543139,029XX N MILWAUKEE AVE,NARCOTICS,POSS: HALLUCINOGENS,"SCHOOL, PRIVATE, BUILDING",TRUE,FALSE,2016,41.93556091,-87.71804569,12/7/2016,9:00:00
396165,10776655,HZ543120,081XX S MAY ST,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, GROUNDS",FALSE,FALSE,2016,41.74614086,-87.65240616,12/7/2016,8:00:00
396166,10776657,HZ514573,079XX S DREXEL AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.7504105,-87.60273387,11/14/2016,8:30:00
396167,10776658,HZ543103,009XX W 66TH ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2016,41.77423365,-87.64860803,12/7/2016,10:20:00
396168,10776660,HZ543190,028XX W DIVERSEY AVE,BATTERY,SIMPLE,STREET,TRUE,FALSE,2016,41.93208417,-87.69941708,12/7/2016,11:26:00
396169,10776661,HZ543203,058XX N LINCOLN AVE,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,2016,41.98736291,-87.7022934,12/7/2016,11:25:00
396170,10776662,HZ543030,020XX N CALIFORNIA AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,2016,41.91917432,-87.69724841,12/6/2016,22:00:00
396171,10776663,HZ543132,031XX N KEDZIE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2016,41.93807582,-87.70760538,12/7/2016,5:00:00
396172,10776664,HZ542977,080XX S MARSHFIELD AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2016,41.74804288,-87.66459269,12/6/2016,21:30:00
396173,11865770,JC473757,053XX S WINCHESTER AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2019,41.79715508,-87.67318105,10/15/2019,4:05:00
396174,10001362,HY191035,036XX S RHODES AVE,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,2015,41.82876229,-87.61443616,3/19/2015,19:00:00
396175,10776665,HZ543140,020XX W ST PAUL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2016,41.91306061,-87.67828891,12/7/2016,10:42:00
396176,10776666,HZ542914,081XX S ASHLAND AVE,CRIMINAL DAMAGE,TO VEHICLE,FIRE STATION,FALSE,FALSE,2016,41.74607335,-87.66333057,12/6/2016,6:00:00
396177,10776667,HZ543180,027XX N MILWAUKEE AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.93061601,-87.70994208,12/5/2016,9:20:00
396178,10776668,HZ542957,009XX N AVERS AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2016,41.89786793,-87.72249215,12/7/2016,7:57:00
396179,10776670,HZ543200,041XX W FIFTH AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2016,41.87223641,-87.72814458,12/7/2016,11:45:00
396180,10776671,HZ530852,069XX S ASHLAND AVE,STALKING,SIMPLE,STREET,FALSE,FALSE,2016,41.76809684,-87.66387859,11/27/2016,13:54:00
396181,10776672,HZ543224,023XX W JACKSON BLVD,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,2016,41.87756569,-87.68489383,12/7/2016,11:00:00
396182,10776673,HZ543231,045XX W NORTH AVE,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2016,41.9097156,-87.73885249,12/4/2016,22:00:00
396183,10776674,HZ543236,004XX E PERSHING RD,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,2016,41.82386008,-87.61516241,12/7/2016,12:00:00
396184,10776675,HZ543204,028XX W DEVON AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2016,41.99753227,-87.70118126,12/7/2016,11:55:00
396185,10776678,HZ542896,011XX W 63RD ST,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,2016,41.7796184,-87.65376796,12/7/2016,4:50:00
396186,10776679,HZ543138,076XX N MARSHFIELD AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2016,42.01997394,-87.67191177,12/6/2016,13:27:00
396187,10776680,HZ542829,072XX S PERRY AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.76318462,-87.62811123,12/6/2016,16:00:00
396188,10776681,HZ543202,006XX S WABASH AVE,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,2016,41.87399623,-87.62598747,12/7/2016,10:00:00
396189,10776684,HZ543170,032XX W POLK ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,2016,41.87095155,-87.70705618,12/6/2016,20:00:00
396190,10776685,HZ543222,054XX W MADISON ST,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2016,41.88028191,-87.76231474,12/3/2016,12:00:00
396191,10776686,HZ541976,068XX S PERRY AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2016,41.77039227,-87.62829623,12/6/2016,7:30:00
396192,10776687,HZ543251,050XX W AUGUSTA BLVD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2016,41.89862516,-87.75152124,12/7/2016,11:00:00
396193,10776688,HZ543214,027XX W AINSLIE ST,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2016,41.97074026,-87.69664002,12/5/2016,0:01:00
396194,10776689,HZ543193,001XX E WALTON ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,FALSE,FALSE,2016,41.90001777,-87.62342663,11/19/2016,16:00:00
396195,10776690,HZ543175,0000X W WACKER DR,DECEPTIVE PRACTICE,FORGERY,OTHER,FALSE,FALSE,2016,41.886817,-87.62905947,12/1/2016,0:01:00
396196,10776691,HZ543230,008XX W 103RD ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2016,41.70689666,-87.64495765,12/6/2016,21:30:00
396197,10776695,HZ543234,012XX W GRACE ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2016,41.95103443,-87.66013705,12/1/2016,0:00:00
396198,10776696,HZ543248,036XX W POLK ST,THEFT,OVER $500,STREET,FALSE,FALSE,2016,41.87082366,-87.71689355,12/7/2016,12:15:00
396199,11862915,JC475372,059XX S PULASKI RD,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,2019,41.78463081,-87.72292651,10/16/2019,18:45:00
396200,10776697,HZ543216,008XX N MICHIGAN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2016,41.89798294,-87.62409563,12/6/2016,12:37:00
396201,10776699,HZ542627,072XX S WENTWORTH AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2016,41.76298863,-87.62971515,12/6/2016,16:30:00
396202,10776700,HZ543086,041XX S ASHLAND AVE,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,2016,41.81897271,-87.66521628,12/6/2016,10:45:00
396203,10776701,HZ543061,041XX S ARCHER AVE,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,TRUE,FALSE,2016,41.81890832,-87.69639266,12/7/2016,9:00:00
